Número de experimentos, Número de universidades, Número de factores a evaluar, Aciertos en el primero(%), Desviación Típica Aciertos con el primero, Aciertos(%), Desviación Típica Aciertos, Falsos positivos(%), Desviación Típica Falsos positivos, Falsos negativos(%), Desviación Típica Falsos negativos
1,49,17,99.99999999999999,7.771561172376096e-15,100.0,68.57142857142857,0.0,0.0,0.0,0.0
1,50,17,100.0,0.0,100.0,69.29646455628166,0.0,0.0,0.0,0.0
1,51,17,100.0,0.0,100.0,70.0140042014005,0.0,0.0,0.0,0.0
1,52,17,100.0,0.0,100.0,70.72427501871671,0.0,0.0,0.0,0.0
1,53,17,100.0,0.0,100.0,71.42749325331829,0.0,0.0,0.0,0.0
1,54,17,100.0,0.0,100.0,72.12386464861581,0.0,0.0,0.0,0.0
1,55,17,100.0,0.0,100.0,72.81358514603015,0.0,0.0,0.0,0.0
1,56,17,100.0,0.0,100.0,73.49684152591671,0.0,0.0,0.0,0.0
1,57,17,100.0,0.0,100.0,74.17381199564245,0.0,0.0,0.0,0.0
1,58,17,100.0,0.0,100.0,74.84466673004185,0.0,0.0,0.0,0.0
1,59,17,100.0,0.0,100.0,75.50956836887785,0.0,0.0,0.0,0.0
1,60,17,100.0,0.0,100.0,76.16867247541254,0.0,0.0,0.0,0.0
1,61,17,100.0,0.0,100.0,76.82212795973759,0.0,0.0,0.0,0.0
1,62,17,100.0,0.0,100.0,77.47007747011621,0.0,0.0,0.0,0.0
1,63,17,100.0,0.0,100.0,78.11265775524029,0.0,0.0,0.0,0.0
1,64,17,100.0,0.0,100.0,78.75,0.0,0.0,0.0,0.0
1,65,17,100.0,0.0,100.0,79.38223013709342,0.0,0.0,0.0,0.0
1,66,17,100.0,0.0,100.0,80.00946913656628,0.0,0.0,0.0,0.0
1,67,17,100.0,0.0,100.0,80.63183327516145,0.0,0.0,0.0,0.0
1,68,17,100.0,0.0,91.17647058823529,74.080366647127,7.352941176470589,5.974223116703791,1.4705882352941175,1.1948446233407581
1,69,17,100.0,0.0,100.0,81.86238009832306,0.0,0.0,0.0,0.0
1,70,17,100.0,0.0,100.0,82.47077404407317,0.0,0.0,0.0,0.0
1,71,17,100.0,0.0,100.0,83.07471607356973,0.0,0.0,0.0,0.0
1,72,17,100.0,0.0,100.0,83.67430244040813,0.0,0.0,0.0,0.0
1,73,17,100.0,0.0,100.0,84.269625981214,0.0,0.0,0.0,0.0
1,74,17,100.0,0.0,100.0,84.86077628298807,0.0,0.0,0.0,0.0
